Query,Restaurant,Relevance Score
Where can I find a place that serves comfort food with a twist?,Anastasi Seafood,2
Where can I find a place that serves comfort food with a twist?,2nd Story Brewing,2
Where can I find a place that serves comfort food with a twist?,Del Rossi's Cheesesteak,2
Where can I find a place that serves comfort food with a twist?,Bellini,2
Where can I find a place that serves comfort food with a twist?,Cosmi's Deli,1
Where can I find a place that serves comfort food with a twist?,Tommy DiNic's,3
Where can I find a place that serves comfort food with a twist?,Fat Salmon,2
Where can I find a place that serves comfort food with a twist?,Chickie's and Pete's,2
Where can I find a place that serves comfort food with a twist?,Geno's Steaks,2
Where can I find a place that serves comfort food with a twist?,Tria Cafe Wash West,2
Where can I find a place that serves comfort food with a twist?,Fuji Mountain,1
Where can I find a place that serves comfort food with a twist?,Hard Rock Cafe,2
Where can I find a place that serves comfort food with a twist?,Hershel's East Side Deli,2
Where can I find a place that serves comfort food with a twist?,Zento Contemporary Japanese Cuisine,1
Where can I find a place that serves comfort food with a twist?,Marra's,2
Where can I find a place that serves comfort food with a twist?,La Fontana Della Citta,1
Where can I find a place that serves comfort food with a twist?,La Colombe Coffee,2
Where can I find a place that serves comfort food with a twist?,Murph's Bar,3
Where can I find a place that serves comfort food with a twist?,Chart House,1
Where can I find a place that serves comfort food with a twist?,Pizzeria Beddia,2
Where can I find a place that serves comfort food with a twist?,Local Tavern,2
Where can I find a place that serves comfort food with a twist?,Frankford Hall,2
Where can I find a place that serves comfort food with a twist?,JJ Bootleggers,2
Where can I find a place that serves comfort food with a twist?,Sonny's Famous Steaks,2
Where can I find a place that serves comfort food with a twist?,Philip's Steaks,2
Where can I find a place that serves comfort food with a twist?,BRÜ Craft & Wurst,2
Where can I find a place that serves comfort food with a twist?,Manayunk Brewery,2
Where can I find a place that serves comfort food with a twist?,Eulogy Belgian Tavern,2
Where can I find a place that serves comfort food with a twist?,By George! Pizza Pasta & Cheesesteaks,2
Where can I find a place that serves comfort food with a twist?,Legal Sea Foods,1
Where can I find a place that serves comfort food with a twist?,Isgro Pastries,0
Where can I find a place that serves comfort food with a twist?,Bottle Bar East,3
Where can I find a place that serves comfort food with a twist?,Porta,2
Where can I find a place that serves comfort food with a twist?,Aki Nom Nom Sushi & Ramen,1
Where can I find a place that serves comfort food with a twist?,&pizza - Walnut,2
Where can I find a place that serves comfort food with a twist?,Swiss Haus Cafe & Pastry Bar,2
Where can I find a place that serves comfort food with a twist?,Koch's Deli,3
Where can I find a place that serves comfort food with a twist?,Dinardo's Famous Crabs,1
Where can I find a place that serves comfort food with a twist?,World Cafe Live,2
Where can I find a place that serves comfort food with a twist?,Crazy Sushi,2
Where can I find a place that serves comfort food with a twist?,Lazaro's Pizzeria & Grill,2
Where can I find a place that serves comfort food with a twist?,Koto Sushi,1
Where can I find a place that serves comfort food with a twist?,Carmen's Famous Italian Hoagies,2
Where can I find a place that serves comfort food with a twist?,Dalessandro’s Steaks & Hoagies,2
Where can I find a place that serves comfort food with a twist?,Sumo Sushi,1
Where can I find a place that serves comfort food with a twist?,Snap Custom Pizza - Center City,2
Where can I find a place that serves comfort food with a twist?,Kabuki Sushi,0
Where can I find a place that serves comfort food with a twist?,Knead Bagels,3
Where can I find a place that serves comfort food with a twist?,Vic Sushi Bar,1
Where can I find a place that serves comfort food with a twist?,Angelo's Pizzeria,2
Where can I find a place that serves comfort food with a twist?,Gooey Looie's,2
Where can I find a place that serves comfort food with a twist?,Campo's Philly Cheesesteaks,2
Where can I find a place that serves comfort food with a twist?,Jim's Steaks,2
Where can I find a place that serves comfort food with a twist?,A La Mousse,3
Where can I find a place that serves comfort food with a twist?,Jim's South St,2
Where can I find a place that serves comfort food with a twist?,McGillin's Olde Ale House,2
Where can I find a place that serves comfort food with a twist?,Sweet Box Cupcakes,2
Where can I find a place that serves comfort food with a twist?,Volo Coffeehouse,1
Where can I find a place that serves comfort food with a twist?,Luke's Lobster Rittenhouse,2
Where can I find a place that serves comfort food with a twist?,Max's Steaks,2
Where can I find a place that serves comfort food with a twist?,Dave & Buster's,2
Where can I find a place that serves comfort food with a twist?,Bredenbeck's Bakery & Ice Cream Parlor,1
Where can I find a place that serves comfort food with a twist?,Fox and Hound,1
Where can I find a place that serves comfort food with a twist?,North Bowl,3
Where can I find a place that serves comfort food with a twist?,Spread Bagelry,2
Where can I find a place that serves comfort food with a twist?,Chapterhouse Café & Gallery,2
Where can I find a place that serves comfort food with a twist?,Elixr Coffee Roasters,1
Where can I find a place that serves comfort food with a twist?,Spataro's Cheesesteaks,2
Where can I find a place that serves comfort food with a twist?,IKEA,2
Where can I find a place that serves comfort food with a twist?,Independence Beer Garden,2
Where can I find a place that serves comfort food with a twist?,Drinker's Pub,2
Where can I find a place that serves comfort food with a twist?,RIM Cafe,3
Where can I find a place that serves comfort food with a twist?,Lorenzo & Sons Pizza,2
Where can I find a place that serves comfort food with a twist?,Barcade,2
Where can I find a place that serves comfort food with a twist?,The Famous 4th Street Cookie Company,1
Where can I find a place that serves comfort food with a twist?,TGI Fridays,2
Where can I find a place that serves comfort food with a twist?,Yards Brewing Company,2
Where can I find a place that serves comfort food with a twist?,Byblos,2
Where can I find a place that serves comfort food with a twist?,Bok Bar,1
Where can I find a place that serves comfort food with a twist?,Evil Genius Beer,2
Where can I find a place that serves comfort food with a twist?,Tavern on Broad,1
Where can I find a place that serves comfort food with a twist?,Lucky Strike - Philadelphia,2
Where can I find a place that serves comfort food with a twist?,Oscar's Tavern,2
Where can I find a place that serves comfort food with a twist?,Loews Philadelphia Hotel,2
Where can I find a place that serves comfort food with a twist?,Kung Fu Tea,1
Where can I find a place that serves comfort food with a twist?,Philadelphia Marriott Downtown,1
Where can I find a place that serves comfort food with a twist?,Vango Lounge & Skybar,1
Where can I find a place that serves comfort food with a twist?,Punch Line Philly,1
Where can I find a place that serves comfort food with a twist?,Helium Comedy Club,2
Where can I find a place that serves comfort food with a twist?,Xfinity Live! Philadelphia,2
Where can I find a place that serves comfort food with a twist?,Woody's,1
Where can I find a place that serves comfort food with a twist?,Philadelphia Museum of Art,1
Which restaurants feel intimate despite being popular?,Serpico,2
Which restaurants feel intimate despite being popular?,Tashan,3
Which restaurants feel intimate despite being popular?,Audrey Claire,2
Which restaurants feel intimate despite being popular?,Little Fish,3
Which restaurants feel intimate despite being popular?,Bistrot La Minette,3
Which restaurants feel intimate despite being popular?,The Farmers' Cabinet,2
Which restaurants feel intimate despite being popular?,Matyson,3
Which restaurants feel intimate despite being popular?,Lacroix Restaurant at The Rittenhouse,3
Which restaurants feel intimate despite being popular?,Mercato BYOB,3
Which restaurants feel intimate despite being popular?,Pumpkin,3
Which restaurants feel intimate despite being popular?,Kanella,2
Which restaurants feel intimate despite being popular?,Friday Saturday Sunday,3
Which restaurants feel intimate despite being popular?,Laurel,3
Which restaurants feel intimate despite being popular?,Fond,3
Which restaurants feel intimate despite being popular?,XIX Nineteen,3
Which restaurants feel intimate despite being popular?,Bibou,3
Which restaurants feel intimate despite being popular?,Harp & Crown,2
Which restaurants feel intimate despite being popular?,a.kitchen,3
Which restaurants feel intimate despite being popular?,Butcher and Singer,3
Which restaurants feel intimate despite being popular?,La Viola,2
Which restaurants feel intimate despite being popular?,La Locanda Del Ghiottone,3
Which restaurants feel intimate despite being popular?,Melograno,2
Which restaurants feel intimate despite being popular?,Chifa,2
Which restaurants feel intimate despite being popular?,Marrakesh,3
Which restaurants feel intimate despite being popular?,Noord,3
Which restaurants feel intimate despite being popular?,Double Knot,3
Which restaurants feel intimate despite being popular?,The Continental Mid-town,2
Which restaurants feel intimate despite being popular?,Square 1682,2
Which restaurants feel intimate despite being popular?,Supper,2
Which restaurants feel intimate despite being popular?,Russet,3
Which restaurants feel intimate despite being popular?,Porcini,3
Which restaurants feel intimate despite being popular?,Marigold Kitchen,3
Which restaurants feel intimate despite being popular?,The Victor Cafe,3
Which restaurants feel intimate despite being popular?,Pub & Kitchen,2
Which restaurants feel intimate despite being popular?,Vernick Food & Drink,2
Which restaurants feel intimate despite being popular?,Barclay Prime,3
Which restaurants feel intimate despite being popular?,Talula's Garden,3
Which restaurants feel intimate despite being popular?,La Fourno Ristorante Trattoria,2
Which restaurants feel intimate despite being popular?,Barbuzzo,3
Which restaurants feel intimate despite being popular?,Giorgio On Pine,2
Which restaurants feel intimate despite being popular?,Twenty Manning,2
Which restaurants feel intimate despite being popular?,The Love,3
Which restaurants feel intimate despite being popular?,Sbraga,2
Which restaurants feel intimate despite being popular?,Smile Cafe,3
Which restaurants feel intimate despite being popular?,Dmitri's,3
Which restaurants feel intimate despite being popular?,Del Frisco's Double Eagle Steakhouse,2
Which restaurants feel intimate despite being popular?,Spice Finch,3
Which restaurants feel intimate despite being popular?,Zavino,3
Which restaurants feel intimate despite being popular?,Modo Mio,2
Which restaurants feel intimate despite being popular?,Wm Mulherin's Sons,2
Which restaurants feel intimate despite being popular?,Morimoto,2
Which restaurants feel intimate despite being popular?,Amis Trattoria,2
Which restaurants feel intimate despite being popular?,Estia,2
Which restaurants feel intimate despite being popular?,Figs,3
Which restaurants feel intimate despite being popular?,Nook Bakery & Coffee Bar,3
Which restaurants feel intimate despite being popular?,Han Dynasty,1
Which restaurants feel intimate despite being popular?,The Dandelion,3
Which restaurants feel intimate despite being popular?,Davios,3
Which restaurants feel intimate despite being popular?,R2L,2
Which restaurants feel intimate despite being popular?,Rose Tattoo Cafe,3
Which restaurants feel intimate despite being popular?,Vietnam Cafe,2
Which restaurants feel intimate despite being popular?,Hardena_Waroeng Surabaya Restaurant,2
Which restaurants feel intimate despite being popular?,Harper's Garden,2
Which restaurants feel intimate despite being popular?,Jasmine Rice - Rittenhouse,3
Which restaurants feel intimate despite being popular?,Sampan,2
Which restaurants feel intimate despite being popular?,Osteria,2
Which restaurants feel intimate despite being popular?,Vetri Cucina,3
Which restaurants feel intimate despite being popular?,K-POT Korean BBQ & Hot Pot,0
Which restaurants feel intimate despite being popular?,Bistro Romano,3
Which restaurants feel intimate despite being popular?,Suraya,3
Which restaurants feel intimate despite being popular?,Pod,2
Which restaurants feel intimate despite being popular?,Tinto,3
Which restaurants feel intimate despite being popular?,Dim Sum House,2
Which restaurants feel intimate despite being popular?,Vedge,3
Which restaurants feel intimate despite being popular?,Jamonera,3
Which restaurants feel intimate despite being popular?,The Gold Standard Cafe,2
Which restaurants feel intimate despite being popular?,South,3
Which restaurants feel intimate despite being popular?,Amada,2
Which restaurants feel intimate despite being popular?,Lolita,3
Which restaurants feel intimate despite being popular?,Buddakan,2
Which restaurants feel intimate despite being popular?,Entree BYOB,3
Which restaurants feel intimate despite being popular?,Doma,2
Which restaurants feel intimate despite being popular?,Valanni,2
Which restaurants feel intimate despite being popular?,Pinefish,1
Which restaurants feel intimate despite being popular?,The Good King Tavern,3
Which restaurants feel intimate despite being popular?,Jones,2
Which restaurants feel intimate despite being popular?,Bud & Marilyn's,2
Which restaurants feel intimate despite being popular?,Rittenhouse Grill,2
Which restaurants feel intimate despite being popular?,Walnut Street Cafe,2
Which restaurants feel intimate despite being popular?,White Dog Cafe,2
Which restaurants feel intimate despite being popular?,Uzbekistan Restaurant,2
Which restaurants feel intimate despite being popular?,Wedge + Fig,3
Which restaurants feel intimate despite being popular?,Branzino Italian Ristorante,2
Which restaurants feel intimate despite being popular?,Alma de Cuba,3
Which restaurants feel intimate despite being popular?,Louie Louie,2
Which restaurants feel intimate despite being popular?,Positano Coast by Aldo Lamberti,2
Which restaurants feel intimate despite being popular?,Kalaya,1
Which restaurants feel intimate despite being popular?,Radicchio Cafe,3
Which restaurants feel intimate despite being popular?,Hinge Cafe,3
Which restaurants feel intimate despite being popular?,Karma Restaurant & Bar,2
Which restaurants feel intimate despite being popular?,Effie's Restaurant,2
Which restaurants feel intimate despite being popular?,Miles Table,2
Which restaurants feel intimate despite being popular?,Sabrina's Café,2
Which restaurants feel intimate despite being popular?,Tredici Enoteca,2
Which restaurants feel intimate despite being popular?,Fork,2
Which restaurants feel intimate despite being popular?,Rouge,3
Which restaurants feel intimate despite being popular?,Gyu-Kaku Japanese BBQ,2
Which restaurants feel intimate despite being popular?,IndeBlue Modern Indian Food & Spirits,2
Which restaurants feel intimate despite being popular?,Farmicia,2
Which restaurants feel intimate despite being popular?,JJ Thai Cuisine,2
Which restaurants feel intimate despite being popular?,Bellini,2
Which restaurants feel intimate despite being popular?,Chhaya Cafe,2
Which restaurants feel intimate despite being popular?,Distrito,2
Which restaurants feel intimate despite being popular?,Hungry Pigeon,2
Which restaurants feel intimate despite being popular?,Ristorante Pesto,2
Which restaurants feel intimate despite being popular?,Charlie Was a Sinner,3
Which restaurants feel intimate despite being popular?,Circles Contemporary Thai,3
Which restaurants feel intimate despite being popular?,Gnocchi,2
Which restaurants feel intimate despite being popular?,Le Virtu,2
Which restaurants feel intimate despite being popular?,Devil's Alley Bar & Grille,2
Which restaurants feel intimate despite being popular?,La Peg,1
Which restaurants feel intimate despite being popular?,Bridget Foy's,1
Which restaurants feel intimate despite being popular?,North Third,2
Which restaurants feel intimate despite being popular?,Little Nonna's,3
Which restaurants feel intimate despite being popular?,Trolley Car Cafe,1
Which restaurants feel intimate despite being popular?,1225Raw Sushi and Sake Lounge,2
Which restaurants feel intimate despite being popular?,Fogo de Chao,2
Which restaurants feel intimate despite being popular?,Iron Hill Brewery & Restaurant,1
Which restaurants feel intimate despite being popular?,Silk City Diner & Lounge,1
Which restaurants feel intimate despite being popular?,Porta,1
Which restaurants feel intimate despite being popular?,House of Thai Cuisine,3
Which restaurants feel intimate despite being popular?,L'Angolo Ristorante,3
Which restaurants feel intimate despite being popular?,Kensington Quarters,2
Which restaurants feel intimate despite being popular?,Talula's Daily,3
Which restaurants feel intimate despite being popular?,The Industry,2
Which restaurants feel intimate despite being popular?,Pattaya,2
Which restaurants feel intimate despite being popular?,The Continental Restaurant and Martini Bar,2
Which restaurants feel intimate despite being popular?,Harvest Seasonal Grill & Wine Bar - Philadelphia,2
Which restaurants feel intimate despite being popular?,Urban Farmer Philadelphia,2
Which restaurants feel intimate despite being popular?,Stateside,2
Which restaurants feel intimate despite being popular?,Bar Hygge,2
Which restaurants feel intimate despite being popular?,Race Street Cafe,3
Which restaurants feel intimate despite being popular?,Ocean Prime,2
Which restaurants feel intimate despite being popular?,High Street Philadelphia,2
Which restaurants feel intimate despite being popular?,Aksum Cafe,3
Which restaurants feel intimate despite being popular?,La Calaca Feliz,2
Which restaurants feel intimate despite being popular?,Tamarind,2
Which restaurants feel intimate despite being popular?,New Delhi Indian Restaurant,2
Which restaurants feel intimate despite being popular?,Ratchada Thai & Laos Cuisine,3
Which restaurants feel intimate despite being popular?,Three Monkeys Cafe,2
Which restaurants feel intimate despite being popular?,Garces Trading Company,2
Which restaurants feel intimate despite being popular?,Ramen Bar,2
Which restaurants feel intimate despite being popular?,Ms Tootsie's RBL,2
Which restaurants feel intimate despite being popular?,Pizzeria Vetri,2
Which restaurants feel intimate despite being popular?,Le Viet Restaurant,3
Which restaurants feel intimate despite being popular?,Rex at the Royal,3
Which restaurants feel intimate despite being popular?,Indian Restaurant,2
Which restaurants feel intimate despite being popular?,The Gaslight,2
Which restaurants feel intimate despite being popular?,Pennsylvania 6,2
Which restaurants feel intimate despite being popular?,Trolley Car Diner,1
Which restaurants feel intimate despite being popular?,The Blue Duck,2
Which restaurants feel intimate despite being popular?,Vientiane Café,2
Which restaurants feel intimate despite being popular?,Ela,2
Which restaurants feel intimate despite being popular?,Cantina Los Caballitos,2
Which restaurants feel intimate despite being popular?,Sitar India,2
Which restaurants feel intimate despite being popular?,Darling's Diner,0
Which restaurants feel intimate despite being popular?,Paris Bistro and Jazz Cafe,2
Which restaurants feel intimate despite being popular?,The Little Lion,2
Which restaurants feel intimate despite being popular?,Dan Dan,2
Which restaurants feel intimate despite being popular?,City Tap House,1
Which restaurants feel intimate despite being popular?,Heritage,3
Which restaurants feel intimate despite being popular?,Jerry's Bar,2
Which restaurants feel intimate despite being popular?,Spice 28,2
Which restaurants feel intimate despite being popular?,Cafe Lift,2
Which restaurants feel intimate despite being popular?,La Fontana Della Citta,1
Which restaurants feel intimate despite being popular?,Bank & Bourbon,2
Which restaurants feel intimate despite being popular?,Indian Kitchen Lovash,3
Which restaurants feel intimate despite being popular?,Tequilas Restaurant,3
Which restaurants feel intimate despite being popular?,Chart House,2
Which restaurants feel intimate despite being popular?,The Fat Ham,2
Which restaurants feel intimate despite being popular?,Royal Sushi & Izakaya,2
Which restaurants feel intimate despite being popular?,Caribou Cafe,2
Which restaurants feel intimate despite being popular?,Las Bugambilias,3
Which restaurants feel intimate despite being popular?,Tria Taproom,2
Which restaurants feel intimate despite being popular?,Opa,2
Which restaurants feel intimate despite being popular?,Marathon,1
Which restaurants feel intimate despite being popular?,Tierra Colombiana Restaurant,2
Which restaurants feel intimate despite being popular?,Prohibition Taproom,2
Which restaurants feel intimate despite being popular?,Yakitori Boy,2
Which restaurants feel intimate despite being popular?,Little Pete's Restaurant,2
Which restaurants feel intimate despite being popular?,The Spicy Belly,1
Which restaurants feel intimate despite being popular?,Erawan Thai Cuisine,2
Which restaurants feel intimate despite being popular?,Veda - Modern Indian Bistro,2
Which restaurants feel intimate despite being popular?,Max Brenner - Philadelphia,2
Which restaurants feel intimate despite being popular?,LaScala's,2
Which restaurants feel intimate despite being popular?,Monsú,2
Which restaurants feel intimate despite being popular?,Creperie Beau Monde & L'Etage,3
Which restaurants feel intimate despite being popular?,Hickory Lane American Bistro,2
Which restaurants feel intimate despite being popular?,Sate Kampar,2
Which restaurants feel intimate despite being popular?,Parc,2
Which restaurants feel intimate despite being popular?,Marathon On the Square,1
Which restaurants feel intimate despite being popular?,Panorama,2
Which restaurants feel intimate despite being popular?,Bar Ferdinand,3
Which restaurants feel intimate despite being popular?,The Adobe Cafe,2
Which restaurants feel intimate despite being popular?,Spasso Italian Grill,2
Which restaurants feel intimate despite being popular?,Xochitl,2
Which restaurants feel intimate despite being popular?,Pietro's Coal Oven Pizzeria,2
Which restaurants feel intimate despite being popular?,National Mechanics,2
Which restaurants feel intimate despite being popular?,Green Eggs Café,1
Which restaurants feel intimate despite being popular?,Gran Caffe L'Aquila,2
Which restaurants feel intimate despite being popular?,Alla Spina,2
Which restaurants feel intimate despite being popular?,Moshulu,3
Which restaurants feel intimate despite being popular?,Chima Steakhouse,1
Which restaurants feel intimate despite being popular?,Dante & Luigi's,2
Which restaurants feel intimate despite being popular?,Abyssinia,2
Which restaurants feel intimate despite being popular?,New Harmony Vegetarian Restaurant,2
Which restaurants feel intimate despite being popular?,The Dutch,2
Which restaurants feel intimate despite being popular?,Serafina Philadelphia,1
Which restaurants feel intimate despite being popular?,Chapterhouse Café & Gallery,2
Which restaurants feel intimate despite being popular?,Rangoon Burmese Restaurant,3
Which restaurants feel intimate despite being popular?,Mission Taqueria,2
Which restaurants feel intimate despite being popular?,Tria Cafe Rittenhouse,3
Which restaurants feel intimate despite being popular?,Mixto,2
Which restaurants feel intimate despite being popular?,Xiandu Thai,2
Which restaurants feel intimate despite being popular?,Catahoula,2
Which restaurants feel intimate despite being popular?,Sam's Morning Glory Diner,2
Which restaurants feel intimate despite being popular?,Bing Bing Dim Sum,2
Which restaurants feel intimate despite being popular?,Ralphs Italian Restaurant,2
Which restaurants feel intimate despite being popular?,Honey's Sit-N-Eat,2
Which restaurants feel intimate despite being popular?,P S & Co,2
Which restaurants feel intimate despite being popular?,Seorabol Korean Restaurant,1
Which restaurants feel intimate despite being popular?,Khmer Kitchen,2
Which restaurants feel intimate despite being popular?,honeygrow,0
Which restaurants feel intimate despite being popular?,Loews Philadelphia Hotel,1
Which restaurants feel intimate despite being popular?,Mad Rex,1
Which restaurants feel intimate despite being popular?,Sassafras Bar,3
Which restaurants feel intimate despite being popular?,Ants Pants Café,2
Which restaurants feel intimate despite being popular?,The Twisted Tail,2
Which restaurants feel intimate despite being popular?,Butcher Bar,2
Which restaurants feel intimate despite being popular?,LaScala's Birra,2
Which restaurants feel intimate despite being popular?,Kraftwork,2
Which restaurants feel intimate despite being popular?,Strangelove's,2
Which restaurants feel intimate despite being popular?,Bonchon Philadelphia,1
Which restaurants feel intimate despite being popular?,Apricot Stone,2
Which restaurants feel intimate despite being popular?,Southgate,2
Which restaurants feel intimate despite being popular?,Jack's Firehouse,2
Which restaurants feel intimate despite being popular?,Hippot Shabu Shabu,2
Which restaurants feel intimate despite being popular?,City Tavern Restaurant,2
Which restaurants feel intimate despite being popular?,McCrossen's Tavern,3
Which restaurants feel intimate despite being popular?,Yanako,3
Which restaurants feel intimate despite being popular?,Cheu Noodle Bar,3
Which restaurants feel intimate despite being popular?,Jong Ka Jib,2
Which restaurants feel intimate despite being popular?,Le Pain Quotidien,1
Which restaurants feel intimate despite being popular?,Bufad,2
Which restaurants feel intimate despite being popular?,The Goat's Beard,2
Which restaurants feel intimate despite being popular?,Shiao Lan Kung,2
Which restaurants feel intimate despite being popular?,Revolution House,1
Which restaurants feel intimate despite being popular?,Time,2
Which restaurants feel intimate despite being popular?,Booker's Restaurant and Bar,2
Which restaurants feel intimate despite being popular?,The Capital Grille,2
Which restaurants feel intimate despite being popular?,Villa Di Roma,2
Which restaurants feel intimate despite being popular?,Joy Tsin Lau Chinese Restaurant,2
Which restaurants feel intimate despite being popular?,PYT,1
Which restaurants feel intimate despite being popular?,Red Owl Tavern,2
Which restaurants feel intimate despite being popular?,Zama,2
Which restaurants feel intimate despite being popular?,Royal Tavern,2
Which restaurants feel intimate despite being popular?,48th Street Grille,2
Which restaurants feel intimate despite being popular?,South Philadelphia Tap Room,2
Which restaurants feel intimate despite being popular?,IKEA,0
Which restaurants feel intimate despite being popular?,V Street,2
Which restaurants feel intimate despite being popular?,In Riva,2
Which restaurants feel intimate despite being popular?,McCormick & Schmick's Seafood & Steaks,2
Which restaurants feel intimate despite being popular?,Isot Mediterranean Cuisine,3
Which restaurants feel intimate despite being popular?,Ekta Indian Cuisine,2
Which restaurants feel intimate despite being popular?,Cantina Dos Segundos,2
Which restaurants feel intimate despite being popular?,Café y Chocolate,3
Which restaurants feel intimate despite being popular?,Nine Ting,2
Which restaurants feel intimate despite being popular?,Vietnam Restaurant,3
Which restaurants feel intimate despite being popular?,Zahav,2
Which restaurants feel intimate despite being popular?,Nom Wah Philadelphia,2
Which restaurants feel intimate despite being popular?,Abe Fisher,2
Which restaurants feel intimate despite being popular?,Jake's & Cooper's Wine Bar & Wine Shop,2
Which restaurants feel intimate despite being popular?,Kite & Key,2
Which restaurants feel intimate despite being popular?,Banana Leaf,1
Which restaurants feel intimate despite being popular?,Oyster House,2
Which restaurants feel intimate despite being popular?,Barcelona Wine Bar Passyunk,3
Which restaurants feel intimate despite being popular?,Circles Contemporary Asian,2
Which restaurants feel intimate despite being popular?,Nomad Roman Pizza,2
Which restaurants feel intimate despite being popular?,Relish,2
Which restaurants feel intimate despite being popular?,Local 44,1
Which restaurants feel intimate despite being popular?,Soup Kitchen Cafe,2
Which restaurants feel intimate despite being popular?,Good Dog Bar,2
Which restaurants feel intimate despite being popular?,Joe's Steaks + Soda Shop,2
Which restaurants feel intimate despite being popular?,Hiro Ramen House,2
Which restaurants feel intimate despite being popular?,Greg's Kitchen,2
Which restaurants feel intimate despite being popular?,Marmont Steakhouse & Bar,1
Which restaurants feel intimate despite being popular?,Nomad Pizza Company,2
Which restaurants feel intimate despite being popular?,Fette Sau,1
Which restaurants feel intimate despite being popular?,Sazon Restaurant & Cafe,2
Which restaurants feel intimate despite being popular?,Maggiano's Little Italy,2
Which restaurants feel intimate despite being popular?,Toast,1
Which restaurants feel intimate despite being popular?,The Belgian Café,2
Which restaurants feel intimate despite being popular?,Hawthornes Biercafé,2
Which restaurants feel intimate despite being popular?,Cedar Park Cafe,2
Which restaurants feel intimate despite being popular?,Landmark Americana Tap & Grill - University City,1
Which restaurants feel intimate despite being popular?,Little Spoon Cafe,3
Which restaurants feel intimate despite being popular?,Honey's Sit N Eat,2
Which restaurants feel intimate despite being popular?,So Crepe,2
Which restaurants feel intimate despite being popular?,Cafe La Maude,2
Which restaurants feel intimate despite being popular?,Bourbon & Branch,2
Which restaurants feel intimate despite being popular?,Copabanana,1
Which restaurants feel intimate despite being popular?,Melrose Diner,2
Which restaurants feel intimate despite being popular?,Percy Street Barbecue,1
Which restaurants feel intimate despite being popular?,Bobby's Burger Palace,1
Which restaurants feel intimate despite being popular?,El Camino Real,2
Which restaurants feel intimate despite being popular?,Nodding Head Brewery & Restaurant,1
Which restaurants feel intimate despite being popular?,Perch Pub,2
Which restaurants feel intimate despite being popular?,Varga Bar,2
Which restaurants feel intimate despite being popular?,Resurrection Ale House,2
Which restaurants feel intimate despite being popular?,Standard Tap,2
Which restaurants feel intimate despite being popular?,Smokin Bettys,2
Which restaurants feel intimate despite being popular?,Fuel Center City,1
Which restaurants feel intimate despite being popular?,Dim Sum Garden,1
Which restaurants feel intimate despite being popular?,Johnny Brenda's,2
Which restaurants feel intimate despite being popular?,Francoluigi's Pizzeria & Italian Restaurant,3
Which restaurants feel intimate despite being popular?,Sang Kee Noodle House,1
Which restaurants feel intimate despite being popular?,The Sidecar Bar & Grille,2
Which restaurants feel intimate despite being popular?,Little Sicily 2,1
Which restaurants feel intimate despite being popular?,Baby Blues BBQ Philly,2
Which restaurants feel intimate despite being popular?,Bourbon Blue,2
Which restaurants feel intimate despite being popular?,Jamaican Jerk Hut,1
Which restaurants feel intimate despite being popular?,London Grill,1
Which restaurants feel intimate despite being popular?,Day By Day,2
Which restaurants feel intimate despite being popular?,Devon Seafood Grill,2
Which restaurants feel intimate despite being popular?,Green Eggs Cafe,2
Which restaurants feel intimate despite being popular?,Luna Café,2
Which restaurants feel intimate despite being popular?,Ocean Harbor,0
Which restaurants feel intimate despite being popular?,Cuba Libre Restaurant & Rum Bar - Philadelphia,2
Which restaurants feel intimate despite being popular?,Sweet Lucy's Smokehouse,1
Which restaurants feel intimate despite being popular?,Soy Cafe,2
Which restaurants feel intimate despite being popular?,Philadelphia Marriott Downtown,1
Which restaurants feel intimate despite being popular?,Bubblefish,2
Which restaurants feel intimate despite being popular?,Pizzeria Stella,2
Which restaurants feel intimate despite being popular?,Tria Cafe Wash West,3
Which restaurants feel intimate despite being popular?,Bistro SouthEast,2
Which restaurants feel intimate despite being popular?,The Cambridge,2
Which restaurants feel intimate despite being popular?,Manakeesh Cafe Bakery & Grill,2
Which restaurants feel intimate despite being popular?,Destination Dogs,1
Which restaurants feel intimate despite being popular?,Stock,2
Which restaurants feel intimate despite being popular?,Umai Umai,3
Which restaurants feel intimate despite being popular?,Nam Phuong,2
Which restaurants feel intimate despite being popular?,Anastasi Seafood,2
Which restaurants feel intimate despite being popular?,Ten Stone Bar & Restaurant,1
Which restaurants feel intimate despite being popular?,The Abbaye,2
Which restaurants feel intimate despite being popular?,Kabobeesh,1
Which restaurants feel intimate despite being popular?,The Plough & the Stars,2
Which restaurants feel intimate despite being popular?,Vintage Wine Bar,3
Which restaurants feel intimate despite being popular?,Deke's Bar-B-Que,2
Which restaurants feel intimate despite being popular?,Taqueria Feliz,1
Which restaurants feel intimate despite being popular?,Khyber Pass Pub,2
Which restaurants feel intimate despite being popular?,Cafe Olé,2
Which restaurants feel intimate despite being popular?,David's Mai Lai Wah,1
Which restaurants feel intimate despite being popular?,Front Street Cafe,2
Which restaurants feel intimate despite being popular?,The QUICK FIXX,1
Which restaurants feel intimate despite being popular?,American Sardine Bar,2
Which restaurants feel intimate despite being popular?,Dinardo's Famous Crabs,1
Which restaurants feel intimate despite being popular?,Cafe Ynez,2
Which restaurants feel intimate despite being popular?,Café Soho,1
Which restaurants feel intimate despite being popular?,Down Home Diner,1
Which restaurants feel intimate despite being popular?,Zorba's Taverna,3
Which restaurants feel intimate despite being popular?,The Rooster,2
