Query,Restaurant,Relevance Score
What restaurants adapt their space seasonally?,La Petite Grocery,0
What restaurants adapt their space seasonally?,Galatoire's Restaurant,0
What restaurants adapt their space seasonally?,Arnaud's Restaurant,0
What restaurants adapt their space seasonally?,Josephine Estelle,0
What restaurants adapt their space seasonally?,The Tasting Room,0
What restaurants adapt their space seasonally?,Paladar 511,0
What restaurants adapt their space seasonally?,Satsuma Café,2
What restaurants adapt their space seasonally?,CellarDoor,0
What restaurants adapt their space seasonally?,Jack Rose,0
What restaurants adapt their space seasonally?,Boucherie,2
What restaurants adapt their space seasonally?,Another Broken Egg Cafe,0
What restaurants adapt their space seasonally?,Upperline,0
What restaurants adapt their space seasonally?,Criollo Restaurant,1
What restaurants adapt their space seasonally?,Booty's Street Food,2
What restaurants adapt their space seasonally?,Muriel's Jackson Square,0
What restaurants adapt their space seasonally?,Meauxbar,2
What restaurants adapt their space seasonally?,Ruby Slipper Cafe,1
What restaurants adapt their space seasonally?,Mona's Cafe,0
What restaurants adapt their space seasonally?,Copper Vine,0
What restaurants adapt their space seasonally?,Kin,2
What restaurants adapt their space seasonally?,Auction House Market,0
What restaurants adapt their space seasonally?,Tableau,0
What restaurants adapt their space seasonally?,Mizado Latin Kitchen,0
What restaurants adapt their space seasonally?,Emeril's Delmonico,0
What restaurants adapt their space seasonally?,Vessel NOLA,0
What restaurants adapt their space seasonally?,The Delachaise,0
What restaurants adapt their space seasonally?,K-Paul's Louisiana Kitchen,0
What restaurants adapt their space seasonally?,Salú Bistro and Bar,0
What restaurants adapt their space seasonally?,Windsor Court Hotel,1
What restaurants adapt their space seasonally?,N 7,1
What restaurants adapt their space seasonally?,The American Sector,1
What restaurants adapt their space seasonally?,Morning Call Coffee Stand,0
What restaurants adapt their space seasonally?,Cafe Sbisa,0
What restaurants adapt their space seasonally?,Sylvain,2
What restaurants adapt their space seasonally?,SukhoThai,0
What restaurants adapt their space seasonally?,Gris-Gris,0
What restaurants adapt their space seasonally?,Angeline,1
What restaurants adapt their space seasonally?,Shaya,0
What restaurants adapt their space seasonally?,Herbsaint,1
What restaurants adapt their space seasonally?,Ralph's on the Park,1
What restaurants adapt their space seasonally?,Root,2
What restaurants adapt their space seasonally?,Slice Pizzeria,0
What restaurants adapt their space seasonally?,The Rusty Nail,1
What restaurants adapt their space seasonally?,Cafe Abyssinia,0
What restaurants adapt their space seasonally?,The Country Club,1
What restaurants adapt their space seasonally?,Café Adelaide,0
What restaurants adapt their space seasonally?,Clancy's Restaurant,2
What restaurants adapt their space seasonally?,Vincent's Italian Cuisine,0
What restaurants adapt their space seasonally?,Who Dat Coffee Cafe,0
What restaurants adapt their space seasonally?,Compère Lapin,1
What restaurants adapt their space seasonally?,Sofia,1
What restaurants adapt their space seasonally?,Mr John's Steakhouse,0
What restaurants adapt their space seasonally?,Palace Café,0
What restaurants adapt their space seasonally?,Landry's Seafood House,1
What restaurants adapt their space seasonally?,Orleans Grapevine Wine Bar & Bistro,0
What restaurants adapt their space seasonally?,Cavan,3
What restaurants adapt their space seasonally?,The Grill,0
What restaurants adapt their space seasonally?,El Gato Negro,2
What restaurants adapt their space seasonally?,The Velvet Cactus,1
What restaurants adapt their space seasonally?,Tujague's Restaurant,0
What restaurants adapt their space seasonally?,Tommy's Cuisine,0
What restaurants adapt their space seasonally?,Saffron nola,0
What restaurants adapt their space seasonally?,Wayfare,0
What restaurants adapt their space seasonally?,Irene's,0
What restaurants adapt their space seasonally?,Eat New Orleans,0
What restaurants adapt their space seasonally?,The Bulldog,2
What restaurants adapt their space seasonally?,Jacques-Imo's Cafe,0
What restaurants adapt their space seasonally?,Cafe Beignet on Bourbon Street,0
What restaurants adapt their space seasonally?,Juan's Flying Burrito,0
What restaurants adapt their space seasonally?,Wood Pizza Bistro and Taphouse,0
What restaurants adapt their space seasonally?,Café at The Square,0
What restaurants adapt their space seasonally?,SoBou,1
What restaurants adapt their space seasonally?,Nonna Mia Cafe & Pizzeria,0
What restaurants adapt their space seasonally?,"The Ritz-Carlton, New Orleans",0
What restaurants adapt their space seasonally?,Justine,0
What restaurants adapt their space seasonally?,The Gallery Venue at Tomas Bistro,0
What restaurants adapt their space seasonally?,Borgne,0
What restaurants adapt their space seasonally?,Atchafalaya Restaurant,0
What restaurants adapt their space seasonally?,Cure,3
What restaurants adapt their space seasonally?,Le Pavillon Hotel,0
What restaurants adapt their space seasonally?,St Roch Market,0
What restaurants adapt their space seasonally?,Briquette,0
What restaurants adapt their space seasonally?,Cowbell,0
What restaurants adapt their space seasonally?,Annunciation,0
What restaurants adapt their space seasonally?,Bearcat CBD,2
What restaurants adapt their space seasonally?,Angeli on Decatur,0
What restaurants adapt their space seasonally?,Riccobono’s Panola St. Cafe,0
What restaurants adapt their space seasonally?,Cafe Envie & Espresso Bar,0
What restaurants adapt their space seasonally?,Apolline Restaurant,1
What restaurants adapt their space seasonally?,Rib Room,0
What restaurants adapt their space seasonally?,The Marigny Brasserie,0
What restaurants adapt their space seasonally?,Gazebo Cafe,0
What restaurants adapt their space seasonally?,Chophouse New Orleans,0
What restaurants adapt their space seasonally?,The Pelican Club,0
What restaurants adapt their space seasonally?,The Backyard,0
What restaurants adapt their space seasonally?,The Italian Barrel,0
What restaurants adapt their space seasonally?,Galatoire's 33 Bar & Steak,0
What restaurants adapt their space seasonally?,GG's Dine-O-Rama,0
What restaurants adapt their space seasonally?,The Market Cafe,0
What restaurants adapt their space seasonally?,Broussard's,1
What restaurants adapt their space seasonally?,Saba,0
What restaurants adapt their space seasonally?,Louisiana Pizza Kitchen,0
What restaurants adapt their space seasonally?,Brennan's Restaurant,0
What restaurants adapt their space seasonally?,Toast,0
What restaurants adapt their space seasonally?,Brennan's,0
What restaurants adapt their space seasonally?,Marcello's Restaurant & Wine Bar,0
What restaurants adapt their space seasonally?,Ye Olde College Inn,0
What restaurants adapt their space seasonally?,Meril,0
What restaurants adapt their space seasonally?,Antoine's Restaurant,0
What restaurants adapt their space seasonally?,biscuit & buns on banks,0
What restaurants adapt their space seasonally?,The Camellia Grill,0
What restaurants adapt their space seasonally?,Restaurant Rebirth,0
What restaurants adapt their space seasonally?,Amici,0
What restaurants adapt their space seasonally?,Mopho,2
What restaurants adapt their space seasonally?,Bearcat Cafe,0
What restaurants adapt their space seasonally?,New Orleans Marriott,0
What restaurants adapt their space seasonally?,Dickie Brennan's Steakhouse,0
What restaurants adapt their space seasonally?,Cafe Maspero,0
What restaurants adapt their space seasonally?,New Orleans Hamburger & Seafood Co,0
What restaurants adapt their space seasonally?,Brown Butter Southern Kitchen & Bar,0
What restaurants adapt their space seasonally?,Dooky Chase's Restaurant,0
What restaurants adapt their space seasonally?,Trinity Restaurant New Orleans,0
What restaurants adapt their space seasonally?,La Boca,0
What restaurants adapt their space seasonally?,The Blue Crab Restaurant & Oyster Bar,0
What restaurants adapt their space seasonally?,Manning's Sports Bar and Grill,0
What restaurants adapt their space seasonally?,The Vintage,0
What restaurants adapt their space seasonally?,Nolé,1
What restaurants adapt their space seasonally?,Emeril's ,0
What restaurants adapt their space seasonally?,Felix's Restaurant & Oyster Bar,0
What restaurants adapt their space seasonally?,Ignatius' Rue de La Course Coffeehouse,0
What restaurants adapt their space seasonally?,High Hat Cafe,2
What restaurants adapt their space seasonally?,Cafe Beignet on Royal Street,0
What restaurants adapt their space seasonally?,Nirvana Indian Cuisine,0
What restaurants adapt their space seasonally?,Charcoal's Gourmet Burger Bar,0
What restaurants adapt their space seasonally?,Domenica,0
What restaurants adapt their space seasonally?,Red Dog Diner,1
What restaurants adapt their space seasonally?,Pizza Domenica,0
What restaurants adapt their space seasonally?,Salon by Sucré,0
What restaurants adapt their space seasonally?,DTB,0
What restaurants adapt their space seasonally?,Gyu-Kaku Japanese BBQ,0
What restaurants adapt their space seasonally?,Chartres House,0
What restaurants adapt their space seasonally?,Casa Borrega,2
What restaurants adapt their space seasonally?,Backatown Coffee Parlour,0
What restaurants adapt their space seasonally?,Mayas,0
What restaurants adapt their space seasonally?,Doris Metropolitan,0
What restaurants adapt their space seasonally?,Lola's,0
What restaurants adapt their space seasonally?,Vacherie,0
What restaurants adapt their space seasonally?,The Steakhouse,0
What restaurants adapt their space seasonally?,Sneaky Pickle,3
What restaurants adapt their space seasonally?,Ancora,0
What restaurants adapt their space seasonally?,Tout De Suite Cafe,0
What restaurants adapt their space seasonally?,La Thai Uptown,0
What restaurants adapt their space seasonally?,Cane and Table,0
What restaurants adapt their space seasonally?,Embassy Suites by Hilton New Orleans,0
What restaurants adapt their space seasonally?,Maypop Restaurant,0
What restaurants adapt their space seasonally?,W New Orleans - French Quarter,0
What restaurants adapt their space seasonally?,Ruth's Chris Steak House,0
What restaurants adapt their space seasonally?,HORN'S EATERY,0
What restaurants adapt their space seasonally?,Desi Vega's Steakhouse,0
What restaurants adapt their space seasonally?,Del Fuego,0
What restaurants adapt their space seasonally?,Surrey's Uptown,0
What restaurants adapt their space seasonally?,Pizza Delicious,1
What restaurants adapt their space seasonally?,Saint Cecilia,2
What restaurants adapt their space seasonally?,The Avenue Pub,0
What restaurants adapt their space seasonally?,Capdeville,0
What restaurants adapt their space seasonally?,Hot Tin,0
What restaurants adapt their space seasonally?,Tito's Ceviche & Pisco,1
What restaurants adapt their space seasonally?,Mr. B's Bistro,0
What restaurants adapt their space seasonally?,Fogo de Chão Brazilian Steakhouse,0
What restaurants adapt their space seasonally?,Snug Harbor Jazz Bistro,0
What restaurants adapt their space seasonally?,Crescent City Steak House,0
What restaurants adapt their space seasonally?,NOLA Restaurant,0
What restaurants adapt their space seasonally?,Hotel New Orleans Downtown,0
What restaurants adapt their space seasonally?,Blaze Pizza,0
What restaurants adapt their space seasonally?,Bakery Bar,0
What restaurants adapt their space seasonally?,Superior Seafood & Oyster Bar,0
What restaurants adapt their space seasonally?,Cafe Rose Nicaud,0
What restaurants adapt their space seasonally?,Houston's Restaurant,0
What restaurants adapt their space seasonally?,Walk-On's Sports Bistreaux - New Orleans,0
What restaurants adapt their space seasonally?,The Maison,0
What restaurants adapt their space seasonally?,Lula Restaurant Distillery,0
What restaurants adapt their space seasonally?,1000 Figs,2
What restaurants adapt their space seasonally?,Beachbum Berry's Latitude 29,0
What restaurants adapt their space seasonally?,Warehouse Grille,0
What restaurants adapt their space seasonally?,Bon Ton Cafe,0
What restaurants adapt their space seasonally?,Down The Hatch,0
What restaurants adapt their space seasonally?,Copeland's Cheesecake Bistro,0
What restaurants adapt their space seasonally?,Cornet,0
What restaurants adapt their space seasonally?,Legacy Kitchen's Craft Tavern,0
What restaurants adapt their space seasonally?,Please-U-Restaurant,0
What restaurants adapt their space seasonally?,Slim Goodies Diner,0
What restaurants adapt their space seasonally?,St Charles Tavern,0
What restaurants adapt their space seasonally?,Royal Sonesta New Orleans,0
What restaurants adapt their space seasonally?,Curio,0
What restaurants adapt their space seasonally?,GW Fins,0
What restaurants adapt their space seasonally?,Little Gem Saloon,0
What restaurants adapt their space seasonally?,Red's Chinese,0
What restaurants adapt their space seasonally?,Rebellion Bar & Urban Kitchen,0
What restaurants adapt their space seasonally?,The Governor,0
What restaurants adapt their space seasonally?,Milk Bar,0
What restaurants adapt their space seasonally?,Bennachin Restaurant,0
What restaurants adapt their space seasonally?,Cochon,1
What restaurants adapt their space seasonally?,Pêche,0
What restaurants adapt their space seasonally?,Sake Cafe Uptown,0
What restaurants adapt their space seasonally?,Russell's Marina Grill,0
What restaurants adapt their space seasonally?,New Orleans Creole Cookery,0
What restaurants adapt their space seasonally?,Yuki Izakaya,0
What restaurants adapt their space seasonally?,French Truck Coffee,0
What restaurants adapt their space seasonally?,Midway Pizza,0
What restaurants adapt their space seasonally?,La Casita,0
What restaurants adapt their space seasonally?,The Joint,0
What restaurants adapt their space seasonally?,Saint Lawrence,0
What restaurants adapt their space seasonally?,Magasin Vietnamese Cafe,1
What restaurants adapt their space seasonally?,New Orleans Cake Café & Bakery,0
What restaurants adapt their space seasonally?,Boswell's Jamaican Grill,0
What restaurants adapt their space seasonally?,Lebanon's Cafe,0
What restaurants adapt their space seasonally?,Noodle & Pie,1
What restaurants adapt their space seasonally?,Katie's Restaurant & Bar,0
What restaurants adapt their space seasonally?,Baru Bistro & Tapas,0
What restaurants adapt their space seasonally?,Little Korea BBQ,2
What restaurants adapt their space seasonally?,Evangeline,1
What restaurants adapt their space seasonally?,Mojo Coffee House,0
What restaurants adapt their space seasonally?,Carmo,0
What restaurants adapt their space seasonally?,Three Muses,0
What restaurants adapt their space seasonally?,Joey K's Restaurant & Bar,0
What restaurants adapt their space seasonally?,Pascal's Manale,0
What restaurants adapt their space seasonally?,Buffa's Bar & Restaurant,0
What restaurants adapt their space seasonally?,Mid City Pizza,0
What restaurants adapt their space seasonally?,Elizabeth's Restaurant,0
What restaurants adapt their space seasonally?,Ugly Dog Saloon & BBQ,0
What restaurants adapt their space seasonally?,Cooter Brown's,0
What restaurants adapt their space seasonally?,Pat O'Brien’s,0
What restaurants adapt their space seasonally?,The Old Coffee Pot Restaurant,0
What restaurants adapt their space seasonally?,Gumbo Shop,0
What restaurants adapt their space seasonally?,Kingfish,0
What restaurants adapt their space seasonally?,Stanley,0
What restaurants adapt their space seasonally?,Mimi's In The Marigny,0
What restaurants adapt their space seasonally?,Pat O'Brien's Courtyard Restaurant,0
What restaurants adapt their space seasonally?,Blue Oak BBQ,0
What restaurants adapt their space seasonally?,Crescent City Brewhouse,0
What restaurants adapt their space seasonally?,Frankie & Johnny's,0
What restaurants adapt their space seasonally?,Deja Vu Restaurant & Bar,0
What restaurants adapt their space seasonally?,Napoleon House,0
What restaurants adapt their space seasonally?,Red Fish Grill,0
What restaurants adapt their space seasonally?,Deanie's Seafood,0
What restaurants adapt their space seasonally?,Superior Grill,0
What restaurants adapt their space seasonally?,Maïs Arepas,0
What restaurants adapt their space seasonally?,Felipe's Mexican Taqueria - Uptown,0
What restaurants adapt their space seasonally?,Adolfo's,0
What restaurants adapt their space seasonally?,Cafe Conti,0
What restaurants adapt their space seasonally?,Coop's Place,0
What restaurants adapt their space seasonally?,The Original French Market Restaurant and Bar,0
What restaurants adapt their space seasonally?,Cafe Pontalba,0
What restaurants adapt their space seasonally?,Victory,0
What restaurants adapt their space seasonally?,Mandina's Restaurant,0
What restaurants adapt their space seasonally?,Namese,2
What restaurants adapt their space seasonally?,Hard Rock Cafe,0
What restaurants adapt their space seasonally?,Estrella Steak & Lobster,0
What restaurants adapt their space seasonally?,Port Of Call,0
What restaurants adapt their space seasonally?,The Munch Factory,0
What restaurants adapt their space seasonally?,Huck Finn's Cafe,0
What restaurants adapt their space seasonally?,Arabella Casa Di Pasta,0
What restaurants adapt their space seasonally?,Red Gravy,0
What restaurants adapt their space seasonally?,Le Bayou Restaurant,0
What restaurants adapt their space seasonally?,Bourbon House,0
What restaurants adapt their space seasonally?,Avenue Cafe,0
What restaurants adapt their space seasonally?,The Original Pierre Maspero's,0
What restaurants adapt their space seasonally?,13 Monaghan,0
What restaurants adapt their space seasonally?,Union Kitchen & Union Party Room,1
What restaurants adapt their space seasonally?,Bayou Hot Wings,0
What restaurants adapt their space seasonally?,The Trolley Stop Cafe,0
What restaurants adapt their space seasonally?,The Praline Connection,0
What restaurants adapt their space seasonally?,Tartine,0
What restaurants adapt their space seasonally?,The Old No 77 Hotel and Chandlery,0
What restaurants adapt their space seasonally?,The Irish House,0
What restaurants adapt their space seasonally?,Morrow's,0
What restaurants adapt their space seasonally?,Li'l Dizzy's Cafe,0
What restaurants adapt their space seasonally?,Majoria's Commerce Restaurant,0
What restaurants adapt their space seasonally?,Sassafras Restaurant,0
What restaurants adapt their space seasonally?,Hilton New Orleans Riverside,0
What restaurants adapt their space seasonally?,La Macarena Pupuseria & Latin Cafe,0
What restaurants adapt their space seasonally?,Toups Meatery,0
What restaurants adapt their space seasonally?,Café Du Monde,0
What restaurants adapt their space seasonally?,Central City BBQ,0
What restaurants adapt their space seasonally?,Mint Modern Vietnamese Bistro & Bar,0
What restaurants adapt their space seasonally?,Sheraton New Orleans Hotel,0
What restaurants adapt their space seasonally?,Seaworthy,0
What restaurants adapt their space seasonally?,Cafe Beignet on Decatur Street,0
What restaurants adapt their space seasonally?,P & G Restaurant & Bar,0
What restaurants adapt their space seasonally?,Refuel Cafe,0
What restaurants adapt their space seasonally?,Ernst Cafe,0
What restaurants adapt their space seasonally?,Venezia Restaurant,0
What restaurants adapt their space seasonally?,Basin Seafood & Spirits,0
What restaurants adapt their space seasonally?,Jagerhaus,0
What restaurants adapt their space seasonally?,Fiorella's Cafe,0
What restaurants adapt their space seasonally?,Avery's On Tulane,0
What restaurants adapt their space seasonally?,Fullblast Brunch,0
What restaurants adapt their space seasonally?,Bubba Gump Shrimp Co.,0
What restaurants adapt their space seasonally?,Grand Isle,0
What restaurants adapt their space seasonally?,Royal House,0
What restaurants adapt their space seasonally?,Cleo's,0
What restaurants adapt their space seasonally?,Mona Lisa Restaurant,0
What restaurants adapt their space seasonally?,Little Tokyo Small Plates & Noodle Bar,0
What restaurants adapt their space seasonally?,Willa Jean,1
What restaurants adapt their space seasonally?,Casamento's Restaurant,1
What restaurants adapt their space seasonally?,Ole Saint,0
What restaurants adapt their space seasonally?,Squeal,0
What restaurants adapt their space seasonally?,WINO  Wine Institute of New Orleans,0
What restaurants adapt their space seasonally?,Saints And Sinners,0
What restaurants adapt their space seasonally?,Coterie Restaurant & Oyster Bar,0
What restaurants adapt their space seasonally?,Reginelli's Pizzeria,0
What restaurants adapt their space seasonally?,Hoshun Restaurant,0
What restaurants adapt their space seasonally?,HiVolt Coffee,0
What restaurants adapt their space seasonally?,The Howlin' Wolf,0
What restaurants adapt their space seasonally?,Taqueria Corona,0
What restaurants adapt their space seasonally?,Tsunami Sushi,0
What restaurants adapt their space seasonally?,Trenasse,0
What restaurants adapt their space seasonally?,Tracey's Original Irish Channel Bar,0
What restaurants adapt their space seasonally?,Rue De La Course,0
What restaurants adapt their space seasonally?,Streetcar Cafe,0
What restaurants adapt their space seasonally?,BOIL Seafood House,0
What restaurants adapt their space seasonally?,Lucy's Retired Surfers Bar & Restaurant,0
What restaurants adapt their space seasonally?,Croissant D'Or Patisserie,0
What restaurants adapt their space seasonally?,Coulis,0
What restaurants adapt their space seasonally?,Heard Dat Kitchen,0
What restaurants adapt their space seasonally?,Dreamy Weenies,0
What restaurants adapt their space seasonally?,Desire Oyster Bar,0
What restaurants adapt their space seasonally?,Wakin' Bakin',0
What restaurants adapt their space seasonally?,Tacos And Beer,0
What restaurants adapt their space seasonally?,Luke,0
What restaurants adapt their space seasonally?,Ba Chi Canteen,0
What restaurants adapt their space seasonally?,Backspace Bar & Kitchen,0
What restaurants adapt their space seasonally?,Sweet Soulfood,0
What restaurants adapt their space seasonally?,McClure's,0
What restaurants adapt their space seasonally?,Gordon Biersch Brewery Restaurant,0
What restaurants adapt their space seasonally?,Pere Antoine Restaurant,0
What restaurants adapt their space seasonally?,Seed,0
What restaurants adapt their space seasonally?,Arnaud's French 75 Bar,0
What restaurants adapt their space seasonally?,Felipe's Mexican Taqueria - Mid City,0
What restaurants adapt their space seasonally?,Belle's Diner Nola,0
What restaurants adapt their space seasonally?,Merchant,0
What restaurants adapt their space seasonally?,Mother's Restaurant,0
What restaurants adapt their space seasonally?,Liuzza's By The Track,0
What restaurants adapt their space seasonally?,Daisy Dukes - French Quarter,0
What restaurants adapt their space seasonally?,Stein's Market and Deli,0
What restaurants adapt their space seasonally?,Jimmy J's Cafe,0
What restaurants adapt their space seasonally?,G's Pizza,0
What restaurants adapt their space seasonally?,Rock-n-Saké Bar & Sushi,0
What restaurants adapt their space seasonally?,Welty's Deli and Catering,0
What restaurants adapt their space seasonally?,Diamond Street Bar & Grill,0
What restaurants adapt their space seasonally?,Remoulade,0
What restaurants adapt their space seasonally?,Oceana Grill,0
What restaurants adapt their space seasonally?,Dolce Vita Pizzeria,2
What restaurants adapt their space seasonally?,Turtle Bay,0
What restaurants adapt their space seasonally?,Mena's Palace,0
What restaurants adapt their space seasonally?,Cafe Fleur De Lis,0
What restaurants adapt their space seasonally?,Bamboula's,0
What restaurants adapt their space seasonally?,9 Roses Cafe,0
What restaurants adapt their space seasonally?,Creole House Restaurant & Oyster Bar,0
What restaurants adapt their space seasonally?,Nacho Mama's Mexican Grill,0
What restaurants adapt their space seasonally?,Kebab,0
What restaurants adapt their space seasonally?,Johnny Sanchez,0
What restaurants adapt their space seasonally?,Attiki Bar and Grill,0
What restaurants adapt their space seasonally?,The Crazy Lobster Bar & Grill,0
What restaurants adapt their space seasonally?,Willie's Chicken Shack,0
What restaurants adapt their space seasonally?,Neyow's Creole Cafe,0
What restaurants adapt their space seasonally?,The Blind Pelican,0
What restaurants adapt their space seasonally?,Pho Tau Bay Restaurant,0
What restaurants adapt their space seasonally?,The Jimani,0
What restaurants adapt their space seasonally?,House of Blues New Orleans,1
What restaurants adapt their space seasonally?,The Company Burger,0
What restaurants adapt their space seasonally?,Mulate's,0
What restaurants adapt their space seasonally?,The Daily Beet,0
What restaurants adapt their space seasonally?,Franks Restaurant,0
What restaurants adapt their space seasonally?,Barcadia,0
What restaurants adapt their space seasonally?,Crabby Jack's,0
What restaurants adapt their space seasonally?,New Orleans School of Cooking,0
What restaurants adapt their space seasonally?,Hobnobber's Variety Bar & Restaurant,0
What restaurants adapt their space seasonally?,Ninja Restaurant,0
What restaurants adapt their space seasonally?,The Jazz Playhouse,0
What restaurants adapt their space seasonally?,Gumbo POT,0
What restaurants adapt their space seasonally?,Verti Marte,0
What restaurants adapt their space seasonally?,Five Happiness Chinese Restaurant,0
What restaurants adapt their space seasonally?,Sushi Brothers,0
What restaurants adapt their space seasonally?,New Orleans Famous Beignets And Coffee,0
What restaurants adapt their space seasonally?,Clover Grill,0
What restaurants adapt their space seasonally?,Felipe's Mexican Taqueria - French Quarter,0
What restaurants adapt their space seasonally?,Cochon Butcher,0
What restaurants adapt their space seasonally?,Araña Taqueria y Cantina,1
What restaurants adapt their space seasonally?,Ruby Slipper - New Orleans,0
What restaurants adapt their space seasonally?,Voodoo BBQ & Grill,0
What restaurants adapt their space seasonally?,Revelator Coffee New Orleans,0
What restaurants adapt their space seasonally?,Parasol's,0
What restaurants adapt their space seasonally?,Mambo's,1
What restaurants adapt their space seasonally?,Galliano Restaurant,0
What restaurants adapt their space seasonally?,30_90 NOLA,0
What restaurants adapt their space seasonally?,Surrey's Café & Juice Bar,0
What restaurants adapt their space seasonally?,Lilly's Cafe,0
What restaurants adapt their space seasonally?,Taqueria Guerrero,0
What restaurants adapt their space seasonally?,Fat Boy Pantry,0
What restaurants adapt their space seasonally?,Pho Bistreaux,0
What restaurants adapt their space seasonally?,Turkey and the Wolf,0
What restaurants adapt their space seasonally?,Chiba,0
What restaurants adapt their space seasonally?,Fharmacy Nola,0
What restaurants adapt their space seasonally?,Tiki Tolteca,0
What restaurants adapt their space seasonally?,BB King's Blues Club,0
What restaurants adapt their space seasonally?,The Rum House,0
What restaurants adapt their space seasonally?,Nomiya,0
What restaurants adapt their space seasonally?,Frey Smoked Meat,0
What restaurants adapt their space seasonally?,Two Chicks Cafe,0
What restaurants adapt their space seasonally?,Meals From The Heart Cafe,0
What restaurants adapt their space seasonally?,Breads on Oak Cafe & Bakery,1
What restaurants adapt their space seasonally?,Olde Nola Cookery,0
What restaurants adapt their space seasonally?,Envie Espresso Bar & Cafe,0
What restaurants adapt their space seasonally?,Pier 424 Seafood Market,0
What restaurants adapt their space seasonally?,Mahony's Po-Boys & Seafood,0
What restaurants adapt their space seasonally?,Cajun Seafood,0
What restaurants adapt their space seasonally?,Mr Ed's Oyster Bar - Bienville,0
What restaurants adapt their space seasonally?,Clesi's Restaurant & Catering,0
What restaurants adapt their space seasonally?,Parkway Bakery & Tavern,0
What restaurants adapt their space seasonally?,Drago's Seafood Restaurant,0
What restaurants adapt their space seasonally?,Dave & Buster's,0
What restaurants adapt their space seasonally?,Daisy Dukes Express,0
What restaurants adapt their space seasonally?,Dian Xin,0
What restaurants adapt their space seasonally?,Gallier Restaurant & Oyster Bar,0
What restaurants adapt their space seasonally?,Bayou Burger & Sports Company,0
What restaurants adapt their space seasonally?,French Toast,0
What restaurants adapt their space seasonally?,Seither's Seafood,0
What restaurants adapt their space seasonally?,Yo Mama's Bar & Grill,0
What restaurants adapt their space seasonally?,801 Royal,0
What restaurants adapt their space seasonally?,Mikimoto,0
What restaurants adapt their space seasonally?,Monty's on the Square,0
What restaurants adapt their space seasonally?,Cafe Negril,0
What restaurants adapt their space seasonally?,The American Sports Saloon,0
What restaurants adapt their space seasonally?,Mr. Ed's Oyster Bar - St Charles Ave,1
What restaurants adapt their space seasonally?,Jung's Golden Dragon II,0
What restaurants adapt their space seasonally?,J's Seafood Dock,0
What restaurants adapt their space seasonally?,Sazerac Bar,0
What restaurants adapt their space seasonally?,Gumbo Ya-Ya,0
What restaurants adapt their space seasonally?,Corner Oyster House,0
What restaurants adapt their space seasonally?,Faubourg Bistro,0
What restaurants adapt their space seasonally?,Willie Mae's Scotch House,0
What restaurants adapt their space seasonally?,Krystal,0
What restaurants adapt their space seasonally?,Angelo Brocato,1
What restaurants adapt their space seasonally?,Acme Oyster House,0
What restaurants adapt their space seasonally?,Killer Poboys,0
What restaurants adapt their space seasonally?,Dong Phuong,0
What restaurants adapt their space seasonally?,Daisy Dukes Cafe,0
What restaurants adapt their space seasonally?,Cajun Mike's Pub & Grub,0
What restaurants adapt their space seasonally?,Melba's,0
What restaurants adapt their space seasonally?,Domilise Po-Boys & Bar,0
What restaurants adapt their space seasonally?,Bevi Seafood,0
What restaurants adapt their space seasonally?,Magazine Pizza,0
What restaurants adapt their space seasonally?,Mahony's Po-Boys & Seafood  - Uptown,0
What restaurants adapt their space seasonally?,Cuñada,0
What restaurants adapt their space seasonally?,Poke Loa,0
What restaurants adapt their space seasonally?,Fritzel's European Jazz Pub,0
What restaurants adapt their space seasonally?,Tru Burger,0
What restaurants adapt their space seasonally?,The Halal Guys,0
What restaurants adapt their space seasonally?,Pirates Alley Cafe,0
What restaurants adapt their space seasonally?,Origami,0
What restaurants adapt their space seasonally?,Guy's Po Boys,0
What restaurants adapt their space seasonally?,Steamboat Natchez,0
What restaurants adapt their space seasonally?,Asuka Sushi & Hibachi,0
What restaurants adapt their space seasonally?,District Donuts Sliders Brew,0
What restaurants adapt their space seasonally?,Liberty Cheesesteaks,0
What restaurants adapt their space seasonally?,Geisha Sushi Bistro,0
What restaurants adapt their space seasonally?,Bittersweet Confections,0
What restaurants adapt their space seasonally?,The Original Italian Pie,0
What restaurants adapt their space seasonally?,Vieux Carre Pizza,0
What restaurants adapt their space seasonally?,Gus's World Famous Fried Chicken,0
What restaurants adapt their space seasonally?,Brothers Food Mart,0
What restaurants adapt their space seasonally?,Acme Oyster House - Harrahs,0
What restaurants adapt their space seasonally?,Johnny's Po-Boys,0
What restaurants adapt their space seasonally?,La Boulangerie,0
What restaurants adapt their space seasonally?,Sucré,2
What restaurants adapt their space seasonally?,IHOP,0
What restaurants adapt their space seasonally?,Shawarma on the Go,0
What restaurants adapt their space seasonally?,Daisy Mae's Southern Fried Chicken & Breakfast,0
What restaurants adapt their space seasonally?,We Dat's Chicken and Shrimp,0
What restaurants adapt their space seasonally?,Copper Monkey Grill,0
What restaurants adapt their space seasonally?,World Famous N'awlins Cafe & Spice Emporium,0
What restaurants adapt their space seasonally?,Two Chicks Café - CBD,0
What restaurants adapt their space seasonally?,Piccola Gelateria,0
What restaurants adapt their space seasonally?,Crescent City Pizza Works,0
What restaurants adapt their space seasonally?,NOLA Poboys,0
What restaurants adapt their space seasonally?,Gene's PO-Boys,0
What restaurants adapt their space seasonally?,Three Legged Dog,0
What restaurants adapt their space seasonally?,Central Grocery & Deli,0
